OBJECTID,GIS_ID,FEATURECODE,DESCRIPTION,CAPTUREYEAR,SHAPEAREA,SHAPELEN
7906,407377,1480,Sidewalk,1999-03-31T00:00:00.000Z,1940.740736,1658.06672689681
7907,401709,1480,Sidewalk,1999-03-31T00:00:00.000Z,64.5178805,92.9547964923304
7902,405148,1480,Sidewalk,1999-03-31T00:00:00.000Z,1523.4983875,1287.20425182472
7903,404160,1480,Sidewalk,1999-03-31T00:00:00.000Z,111.384229,191.430058015623
7904,407011,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.830555,11.98420411529
7905,428811,1480,Sidewalk,1999-03-31T00:00:00.000Z,78.7036125,104.443973524513
7908,407010,1480,Sidewalk,1999-03-31T00:00:00.000Z,233.728075,318.113288933166
7909,401628,1480,Sidewalk,1999-03-31T00:00:00.000Z,37.139483,27.8514838043524
7910,406167,1480,Sidewalk,1999-03-31T00:00:00.000Z,39.489409,28.1867927826678
7911,406168,1480,Sidewalk,1999-03-31T00:00:00.000Z,38.658528,27.9445764802092
7912,426669,1480,Sidewalk,1999-03-31T00:00:00.000Z,462.555071,517.104980730425
7913,406014,1480,Sidewalk,1999-03-31T00:00:00.000Z,39.4424255,28.3084898779954
7914,406169,1480,Sidewalk,1999-03-31T00:00:00.000Z,37.983782,27.6581475429536
7915,406170,1480,Sidewalk,1999-03-31T00:00:00.000Z,38.924381,28.0078003712182
7916,406171,1480,Sidewalk,1999-03-31T00:00:00.000Z,39.363349,28.0279039314306
7917,401557,1480,Sidewalk,1999-03-31T00:00:00.000Z,38.723424,27.8232589685928
7918,404655,1480,Sidewalk,1999-03-31T00:00:00.000Z,2242.3672285,1767.68800222772
7919,407009,1480,Sidewalk,1999-03-31T00:00:00.000Z,1.77391,5.3633737902975
7920,406121,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.09547,12.6613431535137
7921,406172,1480,Sidewalk,1999-03-31T00:00:00.000Z,38.5316655,24.4231728867779
7922,407008,1480,Sidewalk,1999-03-31T00:00:00.000Z,41.4870205,39.2917819394497
7923,406334,1480,Sidewalk,1999-03-31T00:00:00.000Z,23.742599,33.7506901579269
7924,404158,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.6655,8.49816836459785
7925,406501,1480,Sidewalk,1999-03-31T00:00:00.000Z,9.390535,14.3480000149475
7926,402677,1480,Sidewalk,1999-03-31T00:00:00.000Z,66.8625495,121.81996785131
7927,407007,1480,Sidewalk,1999-03-31T00:00:00.000Z,39.113155,53.3227892289573
7928,400287,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.9367045,15.6361688195984
7929,402676,1480,Sidewalk,1999-03-31T00:00:00.000Z,18.61148,26.8997053425803
7930,406945,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.94911,41.8373161230997
7931,406557,1480,Sidewalk,1999-03-31T00:00:00.000Z,239.895038,232.210941525264
7932,400795,1480,Sidewalk,1999-03-31T00:00:00.000Z,1163.1591625,961.706783658512
7933,400286,1480,Sidewalk,1999-03-31T00:00:00.000Z,56.085771,84.7798566478353
7934,401203,1480,Sidewalk,1999-03-31T00:00:00.000Z,5.69755,10.1535665768592
7935,400285,1480,Sidewalk,1999-03-31T00:00:00.000Z,57.687271,87.1255559917894
7936,428812,1480,Sidewalk,1999-03-31T00:00:00.000Z,65.4819105,48.6041517165053
7937,404710,1480,Sidewalk,1999-03-31T00:00:00.000Z,2287.8146045,1166.53240453808
7938,400282,1480,Sidewalk,1999-03-31T00:00:00.000Z,88.74336,115.328879170185
7939,407006,1480,Sidewalk,1999-03-31T00:00:00.000Z,104.860395,176.123156433714
7940,401111,1480,Sidewalk,2008-05-30T00:00:00.000Z,2.0076745,5.6685712011251
7941,428813,1480,Sidewalk,1999-03-31T00:00:00.000Z,308.4281755,372.633668989796
7942,428814,1480,Sidewalk,1999-03-31T00:00:00.000Z,266.86956,297.964437599182
7943,406318,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.2603,11.3519845682602
7944,406173,1480,Sidewalk,1999-03-31T00:00:00.000Z,66.135551,72.2144783407845
7968,402186,1480,Sidewalk,1999-03-31T00:00:00.000Z,63.4573955,101.534577678657
7969,432867,1480,Sidewalk,1999-03-31T00:00:00.000Z,47.7726715,58.4270316590851
7970,407026,1480,Sidewalk,1999-03-31T00:00:00.000Z,28.37387,40.7127007885714
7971,428600,1480,Sidewalk,1999-03-31T00:00:00.000Z,317.361107,286.923228078186
7972,428649,1480,Sidewalk,1999-03-31T00:00:00.000Z,213.336233,152.415135428664
7973,404265,1480,Sidewalk,1999-03-31T00:00:00.000Z,126.543916,70.4799825853901
7974,404264,1480,Sidewalk,1999-03-31T00:00:00.000Z,18.62592,21.4763595331978
7975,401553,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.6141445,13.5726198738056
7976,405287,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.3929905,13.8118206021457
7977,401823,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.330947,13.7127070985743
7978,405961,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.6708025,13.9222218932541
7979,401824,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.252627,13.4312447126304
7980,405288,1480,Sidewalk,1999-03-31T00:00:00.000Z,8.1845425,14.1936630224365
7981,405962,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.222033,14.0978847690641
7982,401554,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.8552335,13.7606208801911
7983,405289,1480,Sidewalk,1999-03-31T00:00:00.000Z,8.205388,14.0301435548092
7984,401825,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.258713,13.4301851429859
7985,402359,1480,Sidewalk,1999-03-31T00:00:00.000Z,205.4424,154.119492515772
7986,405290,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.020899,16.9308354647314
7987,405291,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.6249335,12.5143411165632
7988,406122,1480,Sidewalk,1999-03-31T00:00:00.000Z,9.0464425,13.789286992479
7989,407027,1480,Sidewalk,1999-03-31T00:00:00.000Z,332.474875,361.932321135031
7990,406425,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.6845035,13.0705626649223
7991,404209,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.00999,5.97178769076802
7992,402358,1480,Sidewalk,1999-03-31T00:00:00.000Z,147.3717645,179.368920601207
7993,404208,1480,Sidewalk,1999-03-31T00:00:00.000Z,142.8324395,212.699512423546
7994,405794,1480,Sidewalk,1999-03-31T00:00:00.000Z,203.20209,291.1909925483
7995,401826,1480,Sidewalk,1999-03-31T00:00:00.000Z,326.6867295,357.317546112499
7996,428601,1480,Sidewalk,1999-03-31T00:00:00.000Z,13.777908,28.1593303249801
7997,406215,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.1529975,11.2248154474627
7998,428650,1480,Sidewalk,1999-03-31T00:00:00.000Z,321.764994,366.537060787444
7999,428651,1480,Sidewalk,1999-03-31T00:00:00.000Z,130.4469835,182.33205899553
8000,401827,1480,Sidewalk,1999-03-31T00:00:00.000Z,261.9228935,263.370647533889
8088,405968,1480,Sidewalk,1999-03-31T00:00:00.000Z,22.170635,42.9710400395539
8089,401114,1480,Sidewalk,1999-03-31T00:00:00.000Z,26.34465,29.1951528693457
8090,409338,1480,Sidewalk,2008-05-30T00:00:00.000Z,134.470306,108.772322985077
8091,406591,1480,Sidewalk,1999-03-31T00:00:00.000Z,103.209074,75.4088346240532
8092,401113,1480,Sidewalk,1999-03-31T00:00:00.000Z,313.8102295,465.347736431398
8093,401385,1480,Sidewalk,1999-03-31T00:00:00.000Z,399.0168755,304.15829902928
8094,404246,1480,Sidewalk,1999-03-31T00:00:00.000Z,14.91914,25.0713731641358
8095,403957,1480,Sidewalk,1999-03-31T00:00:00.000Z,105.702189,121.537659034922
8096,403955,1480,Sidewalk,1999-03-31T00:00:00.000Z,385.2209245,562.958153746412
8097,403956,1480,Sidewalk,1999-03-31T00:00:00.000Z,27.427394,33.7849991145178
8098,403954,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.348475,14.4978642871095
8099,405419,1480,Sidewalk,1999-03-31T00:00:00.000Z,68.97917,69.9181621023593
8100,404742,1480,Sidewalk,1999-03-31T00:00:00.000Z,790.870261,605.990744200699
8101,406420,1480,Sidewalk,1999-03-31T00:00:00.000Z,308.057759,353.05234571487
8102,404048,1480,Sidewalk,1999-03-31T00:00:00.000Z,24.5450245,42.1734513811581
8103,404047,1480,Sidewalk,1999-03-31T00:00:00.000Z,296.32857,367.939127456174
8104,404010,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.4484255,6.90294542403074
8066,404251,1480,Sidewalk,1999-03-31T00:00:00.000Z,460.250685,454.431781391233
8067,401117,1480,Sidewalk,1999-03-31T00:00:00.000Z,59.040129,64.2279952082097
8068,404355,1480,Sidewalk,1999-03-31T00:00:00.000Z,52.6692055,81.1292041051119
8069,402542,1480,Sidewalk,1999-03-31T00:00:00.000Z,24.588611,61.910921930391
8070,407391,1480,Sidewalk,1999-03-31T00:00:00.000Z,198.875914,201.593417622929
8071,407192,1480,Sidewalk,1999-03-31T00:00:00.000Z,92.2459895,100.609070451146
8072,404250,1480,Sidewalk,1999-03-31T00:00:00.000Z,103.535491,91.6871099704351
8073,404249,1480,Sidewalk,1999-03-31T00:00:00.000Z,27.96524,44.9987167739192
8074,404299,1480,Sidewalk,1999-03-31T00:00:00.000Z,40.714225,43.3486055197602
8075,401116,1480,Sidewalk,1999-03-31T00:00:00.000Z,35.3838745,58.878063591799
8076,401115,1480,Sidewalk,1999-03-31T00:00:00.000Z,5.79597,11.8324126149078
8077,411118,1480,Sidewalk,2008-05-30T00:00:00.000Z,12.7785595,16.1442778361572
8078,407019,1480,Sidewalk,1999-03-31T00:00:00.000Z,42.5411245,67.7775120245399
8079,406426,1480,Sidewalk,1999-03-31T00:00:00.000Z,8.022131,13.1407097582239
8080,400961,1480,Sidewalk,1999-03-31T00:00:00.000Z,22.63433,41.0104692907348
8081,400960,1480,Sidewalk,1999-03-31T00:00:00.000Z,51.4747255,84.1619313315757
8082,405684,1480,Sidewalk,1999-03-31T00:00:00.000Z,27.83462,41.4803026426719
8083,400959,1480,Sidewalk,1999-03-31T00:00:00.000Z,391.172365,516.27102029282
8084,404248,1480,Sidewalk,2005-04-04T00:00:00.000Z,53.04242,58.8027452281273
8085,406590,1480,Sidewalk,1999-03-31T00:00:00.000Z,37.1562355,62.8413685004539
8086,404247,1480,Sidewalk,2005-04-04T00:00:00.000Z,22.185535,36.6841249612106
8001,401828,1480,Sidewalk,1999-03-31T00:00:00.000Z,23.4555505,31.1527445452436
8002,405946,1480,Sidewalk,1999-03-31T00:00:00.000Z,77.786875,91.4153353072968
8003,400297,1480,Sidewalk,1999-03-31T00:00:00.000Z,33.142938,41.0531973694344
8004,405963,1480,Sidewalk,1999-03-31T00:00:00.000Z,133.611972,149.247397685285
8005,406216,1480,Sidewalk,1999-03-31T00:00:00.000Z,19.675876,18.2000818512842
8006,405651,1480,Sidewalk,1999-03-31T00:00:00.000Z,969.785256,967.264240477629
8007,404972,1480,Sidewalk,1999-03-31T00:00:00.000Z,33.9087855,54.4266722364053
8008,407014,1480,Sidewalk,1999-03-31T00:00:00.000Z,108.872379,113.398348188681
8009,407020,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.92072,15.1604990521475
8010,407025,1480,Sidewalk,1999-03-31T00:00:00.000Z,22.50159,21.4135053071022
8011,406500,1480,Sidewalk,1999-03-31T00:00:00.000Z,10.323655,15.2266205572525
8012,407024,1480,Sidewalk,1999-03-31T00:00:00.000Z,69.39177,109.242816350801
8013,402457,1480,Sidewalk,2008-05-30T00:00:00.000Z,241.984,132.932966968841
8014,400801,1480,Sidewalk,2008-05-30T00:00:00.000Z,54.120075,51.9052586800001
8015,406217,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.2297705,12.6625019532975
8016,400800,1480,Sidewalk,1999-03-31T00:00:00.000Z,49.30148,58.2832549905705
8017,404186,1480,Sidewalk,1999-03-31T00:00:00.000Z,167.5374455,161.048998588109
8018,400799,1480,Sidewalk,1999-03-31T00:00:00.000Z,86.25521,127.644854392716
8019,407390,1480,Sidewalk,1999-03-31T00:00:00.000Z,379.266319,303.501610193391
8020,404185,1480,Sidewalk,1999-03-31T00:00:00.000Z,112.2374895,46.5285233956192
8021,407023,1480,Sidewalk,1999-03-31T00:00:00.000Z,87.03242,79.1122667651266
8022,428657,1480,Sidewalk,1999-03-31T00:00:00.000Z,10.412725,22.2820727767067
8023,428658,1480,Sidewalk,1999-03-31T00:00:00.000Z,1.88239,5.82121707478049
8024,405947,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.538059,7.76959687687965
8025,405652,1480,Sidewalk,1999-03-31T00:00:00.000Z,537.469224,539.378675957817
8026,405948,1480,Sidewalk,1999-03-31T00:00:00.000Z,12.044715,20.59310778583
8027,407022,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.71246,8.600656970216
8028,428631,1480,Sidewalk,1999-03-31T00:00:00.000Z,313.9587795,390.650952176834
8029,425374,1480,Sidewalk,1999-03-31T00:00:00.000Z,72.2335525,78.5696350059236
8030,405299,1480,Sidewalk,1999-03-31T00:00:00.000Z,10.4933105,15.0389649529346
8031,400798,1480,Sidewalk,1999-03-31T00:00:00.000Z,221.0870575,300.961914216226
8032,405949,1480,Sidewalk,1999-03-31T00:00:00.000Z,47.145901,46.2102859846998
8033,406588,1480,Sidewalk,1999-03-31T00:00:00.000Z,666.1721535,429.899182264715
8034,405973,1480,Sidewalk,1999-03-31T00:00:00.000Z,451.3493725,333.65164777853
8035,405950,1480,Sidewalk,1999-03-31T00:00:00.000Z,429.0058055,472.318989592981
8036,405653,1480,Sidewalk,1999-03-31T00:00:00.000Z,477.909955,585.719207865737
8037,406313,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.163092,11.2431225635964
8038,407236,1480,Sidewalk,1999-03-31T00:00:00.000Z,214.801201,248.786479091054
8039,405951,1480,Sidewalk,1999-03-31T00:00:00.000Z,452.043336,512.809242076237
8040,406343,1480,Sidewalk,1999-03-31T00:00:00.000Z,220.0211225,239.236805331567
8041,405952,1480,Sidewalk,1999-03-31T00:00:00.000Z,357.8399965,112.673029647705
8042,407201,1480,Sidewalk,1999-03-31T00:00:00.000Z,217.005171,89.2238966208602
8043,405974,1480,Sidewalk,1999-03-31T00:00:00.000Z,376.159138,402.314087742358
8044,405953,1480,Sidewalk,1999-03-31T00:00:00.000Z,148.070167,155.896902460263
8045,407235,1480,Sidewalk,1999-03-31T00:00:00.000Z,70.1678485,82.0738072027067
8046,400797,1480,Sidewalk,1999-03-31T00:00:00.000Z,71.43849,92.2544383506668
8047,432866,1480,Sidewalk,1999-03-31T00:00:00.000Z,70.9674065,89.1147763637884
8048,400327,1480,Sidewalk,1999-03-31T00:00:00.000Z,149.745725,246.619982775766
8049,400326,1480,Sidewalk,1999-03-31T00:00:00.000Z,90.170349,135.484932408146
8050,401566,1480,Sidewalk,1999-03-31T00:00:00.000Z,8.777695,13.4840754408093
8051,405954,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.49575,10.9194221963567
8052,405300,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.81548,12.1102259865881
8053,405955,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.3264215,10.5822055485279
8054,407021,1480,Sidewalk,1999-03-31T00:00:00.000Z,18.988095,33.7635155101724
8055,400325,1480,Sidewalk,1999-03-31T00:00:00.000Z,43.1479105,55.5230597794035
8056,407319,1480,Sidewalk,1999-03-31T00:00:00.000Z,65.827846,71.5500358252619
8057,400467,1480,Sidewalk,1999-03-31T00:00:00.000Z,204.1160445,278.092734816966
8058,404195,1480,Sidewalk,1999-03-31T00:00:00.000Z,31.00188,51.7937285521617
8059,433579,1480,Sidewalk,1999-03-31T00:00:00.000Z,123.3451155,130.503414708179
8060,404194,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.382117,8.45812839929111
8061,402908,1480,Sidewalk,1999-03-31T00:00:00.000Z,9.3434965,15.0363161752109
8062,404711,1480,Sidewalk,1999-03-31T00:00:00.000Z,1147.0391895,555.741138095662
8063,407012,1480,Sidewalk,1999-03-31T00:00:00.000Z,54.08214,42.4913889741433
8064,406314,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.42805,11.5581407727067
8065,406589,1480,Sidewalk,1999-03-31T00:00:00.000Z,46.384209,67.8750760638148
8180,405682,1480,Sidewalk,1999-03-31T00:00:00.000Z,484.8140985,449.880775946584
8181,428698,1480,Sidewalk,1999-03-31T00:00:00.000Z,18.483765,22.7846107586291
8182,405515,1480,Sidewalk,2008-05-30T00:00:00.000Z,144.2171375,157.712766556267
8183,401422,1480,Sidewalk,1999-03-31T00:00:00.000Z,40.1517,46.0468007038575
8184,403274,1480,Sidewalk,1999-03-31T00:00:00.000Z,581.0682905,560.707549665978
8185,403273,1480,Sidewalk,1999-03-31T00:00:00.000Z,79.294075,93.2462254376277
8186,406424,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.11904,12.9039706466431
8187,403272,1480,Sidewalk,1999-03-31T00:00:00.000Z,69.51485,71.8445403538919
8188,404745,1480,Sidewalk,1999-03-31T00:00:00.000Z,331.0820365,536.373688185055
8189,403271,1480,Sidewalk,1999-03-31T00:00:00.000Z,447.6970265,747.601367123799
8190,403270,1480,Sidewalk,1999-03-31T00:00:00.000Z,145.848646,257.269223604509
8191,400760,1480,Sidewalk,1999-03-31T00:00:00.000Z,183.6250145,303.987153074353
8192,403269,1480,Sidewalk,1999-03-31T00:00:00.000Z,309.51123,419.716894537366
8193,403268,1480,Sidewalk,1999-03-31T00:00:00.000Z,49.04916,93.0185148227708
8194,400759,1480,Sidewalk,1999-03-31T00:00:00.000Z,140.638731,243.646914411731
8195,403267,1480,Sidewalk,1999-03-31T00:00:00.000Z,187.9701555,315.002633140052
8196,403266,1480,Sidewalk,1999-03-31T00:00:00.000Z,114.12759,121.798275982284
8197,403265,1480,Sidewalk,1999-03-31T00:00:00.000Z,94.6343545,143.020226028998
8087,401615,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.3250585,11.4500413099242
8437,404595,1480,Sidewalk,2005-04-04T00:00:00.000Z,2222.140925,1159.1506937006
8438,400369,1480,Sidewalk,1999-03-31T00:00:00.000Z,29.13166,32.1153215970926
8439,406617,1480,Sidewalk,1999-03-31T00:00:00.000Z,165.101277,172.545993410872
8440,406997,1480,Sidewalk,1999-03-31T00:00:00.000Z,42.2761655,55.1226413816859
8441,406604,1480,Sidewalk,1999-03-31T00:00:00.000Z,70.2605025,48.2301424760543
8442,406430,1480,Sidewalk,1999-03-31T00:00:00.000Z,87.5606885,70.6317673569702
8443,402633,1480,Sidewalk,1999-03-31T00:00:00.000Z,14.339545,23.6450546629566
8444,405146,1480,Sidewalk,1999-03-31T00:00:00.000Z,139.424635,75.8766428534903
8445,407495,1480,Sidewalk,1999-03-31T00:00:00.000Z,800.3039395,509.632443382107
8446,426058,1480,Sidewalk,1999-03-31T00:00:00.000Z,497.62883,516.85678799605
8447,403435,1480,Sidewalk,1999-03-31T00:00:00.000Z,26.3744955,43.2245257831849
8448,429576,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.4441265,8.20573470609378
8105,404046,1480,Sidewalk,1999-03-31T00:00:00.000Z,43.413105,68.9811718391168
8106,406528,1480,Sidewalk,1999-03-31T00:00:00.000Z,9.118285,14.1451871901469
8107,404045,1480,Sidewalk,1999-03-31T00:00:00.000Z,34.4534555,40.852320872566
8108,404044,1480,Sidewalk,1999-03-31T00:00:00.000Z,135.5209485,234.470150142451
8109,406280,1480,Sidewalk,1999-03-31T00:00:00.000Z,554.82193,561.293088880803
8110,432865,1480,Sidewalk,1999-03-31T00:00:00.000Z,131.083585,143.646350920397
8111,403973,1480,Sidewalk,1999-03-31T00:00:00.000Z,38.55019,41.9129121972851
8112,404043,1480,Sidewalk,1999-03-31T00:00:00.000Z,531.2256025,535.965537065254
8113,404042,1480,Sidewalk,1999-03-31T00:00:00.000Z,30.15546,21.6627532642986
8114,405138,1480,Sidewalk,1999-03-31T00:00:00.000Z,1331.2590925,1498.27145278852
8115,404009,1480,Sidewalk,1999-03-31T00:00:00.000Z,132.8164305,143.130555543721
8116,402245,1480,Sidewalk,1999-03-31T00:00:00.000Z,17.952555,23.4857772329108
8117,402244,1480,Sidewalk,1999-03-31T00:00:00.000Z,14.9172605,25.273745872484
8118,404008,1480,Sidewalk,2005-04-04T00:00:00.000Z,50.1953185,60.1150148839524
8119,403505,1480,Sidewalk,1999-03-31T00:00:00.000Z,15.4557595,27.5371160026379
8120,404934,1480,Sidewalk,1999-03-31T00:00:00.000Z,93.8259145,104.969168087962
8121,402243,1480,Sidewalk,1999-03-31T00:00:00.000Z,21.414385,37.8027025045806
8122,404933,1480,Sidewalk,1999-03-31T00:00:00.000Z,1.1897,4.61956022498248
8123,401613,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.9347175,12.2416466687171
8124,403504,1480,Sidewalk,1999-03-31T00:00:00.000Z,21.192675,24.8589555576853
8125,404015,1480,Sidewalk,1999-03-31T00:00:00.000Z,46.4511405,78.5028536663122
8126,401163,1480,Sidewalk,1999-03-31T00:00:00.000Z,1381.613209,928.206812832827
8127,406533,1480,Sidewalk,1999-03-31T00:00:00.000Z,8.788885,14.1741315179979
8128,402242,1480,Sidewalk,1999-03-31T00:00:00.000Z,4.09607,8.85853024491318
8129,402241,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.29626,12.7622853309037
8130,407488,1480,Sidewalk,1999-03-31T00:00:00.000Z,375.9608815,317.512761619191
8131,404014,1480,Sidewalk,1999-03-31T00:00:00.000Z,32.158716,52.5410234227598
8132,401506,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.50155,6.671739037598
8133,406534,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.6728955,8.56915175506758
8134,426053,1480,Sidewalk,1999-03-31T00:00:00.000Z,690.3421165,755.921204040993
8135,402678,1480,Sidewalk,1999-03-31T00:00:00.000Z,111.9388505,181.841553206652
8136,402240,1480,Sidewalk,1999-03-31T00:00:00.000Z,127.9989,146.099622607904
8137,406164,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.1510845,6.02510822909955
8138,402239,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.2128095,27.1711452584579
8139,404013,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.08481,25.4085522918626
8140,428832,1480,Sidewalk,1999-03-31T00:00:00.000Z,37.931021,48.621820721304
8141,428833,1480,Sidewalk,1999-03-31T00:00:00.000Z,188.56874,123.291631355628
8142,432405,1480,Sidewalk,1999-03-31T00:00:00.000Z,312.7624945,359.664985248488
8143,402238,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.63965,17.8093680262715
8144,432404,1480,Sidewalk,1999-03-31T00:00:00.000Z,124.368655,141.208470955456
8145,432909,1480,Sidewalk,1999-03-31T00:00:00.000Z,59.1904065,73.4329860184794
8146,428834,1480,Sidewalk,1999-03-31T00:00:00.000Z,94.6770625,109.192322165622
8147,428835,1480,Sidewalk,1999-03-31T00:00:00.000Z,405.580602,362.456740601221
8148,424634,1480,Sidewalk,1999-03-31T00:00:00.000Z,355.143781,380.597449646559
8149,428956,1480,Sidewalk,1999-03-31T00:00:00.000Z,320.591702,372.876156010013
8150,428836,1480,Sidewalk,1999-03-31T00:00:00.000Z,325.953002,369.661325683848
8151,432252,1480,Sidewalk,1999-03-31T00:00:00.000Z,26.53842,35.342708723792
8152,433311,1480,Sidewalk,1999-03-31T00:00:00.000Z,270.158644,302.126886323058
8153,425348,1480,Sidewalk,1999-03-31T00:00:00.000Z,223.9855325,250.019793431278
8154,428709,1480,Sidewalk,1999-03-31T00:00:00.000Z,173.455786,208.389992291696
8155,424635,1480,Sidewalk,1999-03-31T00:00:00.000Z,329.603488,381.188391919041
8156,406546,1480,Sidewalk,2005-04-04T00:00:00.000Z,53.092128,73.7418794119055
8157,428837,1480,Sidewalk,1999-03-31T00:00:00.000Z,312.055402,361.385919743165
8158,432251,1480,Sidewalk,1999-03-31T00:00:00.000Z,1180.78929,1278.54616267946
8159,430600,1480,Sidewalk,1999-03-31T00:00:00.000Z,1370.896067,1478.01349296844
8160,428838,1480,Sidewalk,1999-03-31T00:00:00.000Z,501.8092135,548.776134318722
8161,426051,1480,Sidewalk,1999-03-31T00:00:00.000Z,525.3647955,586.385448649639
8162,428839,1480,Sidewalk,1999-03-31T00:00:00.000Z,201.930855,238.133497877046
8163,424636,1480,Sidewalk,1999-03-31T00:00:00.000Z,81.625066,93.3497978325663
8164,406628,1480,Sidewalk,1999-03-31T00:00:00.000Z,51.183827,70.8575352896562
8165,402237,1480,Sidewalk,1999-03-31T00:00:00.000Z,23.7005045,37.3312116371355
8166,428840,1480,Sidewalk,1999-03-31T00:00:00.000Z,140.4530185,170.255205259323
8167,432403,1480,Sidewalk,1999-03-31T00:00:00.000Z,24.322273,31.1528900875925
8168,432402,1480,Sidewalk,1999-03-31T00:00:00.000Z,17.4013995,23.6276718656682
8169,400974,1480,Sidewalk,1999-03-31T00:00:00.000Z,5.912255,10.7174288918786
8170,400973,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.5207855,28.8202278663957
8171,400972,1480,Sidewalk,1999-03-31T00:00:00.000Z,102.80678,46.8944327271505
8172,404274,1480,Sidewalk,1999-03-31T00:00:00.000Z,75.7263395,118.952757079801
8173,402626,1480,Sidewalk,1999-03-31T00:00:00.000Z,68.85825,79.2745265811982
8174,407498,1480,Sidewalk,1999-03-31T00:00:00.000Z,213.085245,97.1257694439667
8175,402625,1480,Sidewalk,1999-03-31T00:00:00.000Z,110.736149,198.726249702059
8176,406126,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.71724,11.942550384685
8177,402624,1480,Sidewalk,1999-03-31T00:00:00.000Z,128.2013105,232.082624216983
8178,406582,1480,Sidewalk,1999-03-31T00:00:00.000Z,12.231752,14.4408820995047
8179,401336,1480,Sidewalk,2005-04-04T00:00:00.000Z,1372.01969,653.271944355108
8198,425357,1480,Sidewalk,1999-03-31T00:00:00.000Z,40.6256675,54.345770818801
8199,403264,1480,Sidewalk,1999-03-31T00:00:00.000Z,28.518255,33.3902863246467
8200,403263,1480,Sidewalk,1999-03-31T00:00:00.000Z,31.6448405,37.6966664044194
8201,401340,1480,Sidewalk,2005-04-04T00:00:00.000Z,74.80405,81.7567275869824
8202,401339,1480,Sidewalk,1999-03-31T00:00:00.000Z,83.3071935,103.168435614311
8203,402637,1480,Sidewalk,1999-03-31T00:00:00.000Z,18.949355,35.3699280514891
8204,402636,1480,Sidewalk,1999-03-31T00:00:00.000Z,9.4959605,12.7050038602498
8205,403192,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.109715,9.93434435805927
8206,428918,1480,Sidewalk,1999-03-31T00:00:00.000Z,194.728396,181.797130677968
8207,406657,1480,Sidewalk,1999-03-31T00:00:00.000Z,319.2638045,279.764766599305
8208,402674,1480,Sidewalk,1999-03-31T00:00:00.000Z,7.04476,13.1365288318647
8209,403191,1480,Sidewalk,1999-03-31T00:00:00.000Z,78.212705,89.1211798886619
8303,406339,1480,Sidewalk,1999-03-31T00:00:00.000Z,246.5195835,263.056678268116
8304,402611,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.91802,7.44916025537743
8305,401755,1480,Sidewalk,1999-03-31T00:00:00.000Z,99.313753,104.935215790776
8306,433310,1480,Sidewalk,1999-03-31T00:00:00.000Z,217.6834145,250.601950735504
8307,403050,1480,Sidewalk,1999-03-31T00:00:00.000Z,1.056445,4.12034280898022
8308,413374,1480,Sidewalk,2008-05-30T00:00:00.000Z,28.031088,37.7443941203052
